id,url,title,section,type,date,chunk_id,text,sha256
e84dc8cffb-0086,https://datascience.uchicago.edu/research/postdoctoral-programs/rising-stars/2021/,2021 Rising Stars,research,generic,,86,"The uncovered patterns in these studies not only unveil regularity and predictability underlying the often-noisy social systems, they also offer a new theoretical and empirical basis that is practically relevant for individual scientists, research institutes, and innovation policymakers. Bio: Yian Yin is a Ph.D. candidate of Industrial Engineering & Management Sciences at Northwestern University, advised by Dashun Wang and Noshir Contractor. He also holds affiliations with Northwestern Institute on Complex Systems and Center for Science of Science and Innovation. Prior to joining Northwestern, he received his bachelor degrees in Statistics and Economics from Peking University in 2016. Yian studies computational social science, with a particular focus on integrating theoretical insights in innovation studies, computational tools in data science, and modeling frameworks in complex systems to examine various fundamental elements of innovation lifecycles, from dynamics of failure to emergence of scientific breakthrough, from public funding for science to broad uses of science in public domains. His research has been published in multidisciplinary journals including Science, Nature, Nature Human Behaviour, and Nature Reviews Physics, and has been featured in Science, Lancet, Forbes, Washington Post, Scientific American, Harvard Business Review, MIT Technology Review, among other outlets.",314ac9b765ea92a4e2b5adc6438a79ab0c413eb6d4e0668f62010415af3a2907
e84dc8cffb-0087,https://datascience.uchicago.edu/research/postdoctoral-programs/rising-stars/2021/,2021 Rising Stars,research,generic,,87,"Talk Title: Towards Interpretable Machine Learning by Human Knowledge Reasoning Talk Abstract: Given the great success achieved by statistical learning theories for building intelligent systems, there is still a long-standing challenge of artificial intelligence, which is to bridge the gaps between what machines know, what humans think what machines know, and what humans know, about the real world. By doing so, we are expected to ground the prior knowledge of machines to human knowledge first and perform explicit reasoning for various downstream tasks for better interpretable machine learning. In this talk, I will briefly present two pieces of my existing work that leverage human expert and commonsense knowledge reasoning to increase the interpretability and transparency of machine learning models in the field of natural language processing. Firstly, I will show how existing cognitive theories on human memory can inspire an interpretable framework for rationalizing the medical relation prediction task based on expert knowledge. Secondly, I will introduce how we can learn better word representations based on commonsense knowledge and reasoning. Our proposed framework learns a commonsense reasoning module guided by a self-supervision task and provides word pair and single word representations distilled from learned reasoning modules. Both the above works are able to offer reasoning paths to justify their decisions and boost the model interpretability that humans can understand with minimal knowledge barriers. Bio: Zhen Wang is a Ph.D.",cd309aff6e819881e58272e0f395212596619a1e5bfaf73eebaf2411a79eae11
e84dc8cffb-0088,https://datascience.uchicago.edu/research/postdoctoral-programs/rising-stars/2021/,2021 Rising Stars,research,generic,,88,"student in the Department of Computer Science and Engineering at the Ohio State University advised by Prof. Huan Sun. His research centers on natural language processing, data mining, and machine learning with emphasis on information extraction, question answering, graph learning, text understanding, and interpretable machine learning. Particularly, he is interested in improving the trustworthiness and generalizability of data-driven machine learning models by interpretable and robust knowledge representation and reasoning. He has published papers in several top-tier data science conferences, such as KDD, ACL, WSDM as well as journals like Bioinformatics.",808aa4bebf6410737ec33c0f3245327f16b65fc0e217baf85a4b0757e54dd321
e84dc8cffb-0089,https://datascience.uchicago.edu/research/postdoctoral-programs/rising-stars/2021/,2021 Rising Stars,research,generic,,89,"He conducts interdisciplinary research that connects artificial intelligence with cognitive neuroscience, linguistics, software engineering, and medical informatics, etc.",d83764e082808e0d6f8ae05140dfa5321a73940d2683c93107d837a119d17a11
d84dcc496a-0000,https://datascience.uchicago.edu/research/postdoctoral-programs/the-eric-and-wendy-schmidt-ai-in-science-postdoctoral-fellowship/,The Eric and Wendy Schmidt AI in Science Postdoctoral Fellowship,research,generic,,0,"The Eric and Wendy Schmidt AI in Science Postdoctoral Fellowship , a program of Schmidt Futures, at the University of Chicago trains scholars who seek to advance and accelerate the adoption of artificial intelligence (AI) in the natural sciences. The rise of AI in science and engineering presents both a remarkable opportunity and a profound challenge to human-centered modes of inquiry, including not only data analysis, but also the design of experiments, the formulation of new hypotheses, and the revelation of natural laws. Given the cross-disciplinary nature of AI research in science, Fellows will be offered freedom and independence in pursuing their disciplinary research integrating AI methods, including the flexibility to change or expand their research focus and to work with multiple research groups while at the University. This unique program is part of an engaged, cross-disciplinary AI and science community that includes departments across the UChicago campus as well as Argonne National Laboratory , Fermi National Accelerator Laboratory , and the Marine Biological Laboratory . Fellows will have the opportunity to pursue original research on significant questions in AI and science. They will form a cohort of top scholars across the natural sciences engaging in joint training and research activities. Fellows will receive the training in AI methods necessary for conducting their research.",b57008c094fd42224aab7be0526addb39da8e2c296481d9dee6911b55bba427a
d84dcc496a-0001,https://datascience.uchicago.edu/research/postdoctoral-programs/the-eric-and-wendy-schmidt-ai-in-science-postdoctoral-fellowship/,The Eric and Wendy Schmidt AI in Science Postdoctoral Fellowship,research,generic,,1,"Drawing on the University’s top-ranked programs, world-renowned faculty, and vibrant data science ecosystem, this program will allow postdoctoral fellows to engage in field-defining research. Fellows will receive a competitive salary and benefits, generous research funding and travel allowances, and the opportunity to collaborate with partners worldwide. Read more about the fellowship at UChicago News . Apply Now Rebecca Willett Faculty Director of AI, Data Science Institute; Worah Family Professor in the Wallman Society of Fellows, Department of Statistics, Computer Science, and the College David Freedman Chair of Neurobiology, Stahl Professor of Neurobiology in the Wallman Society of Fellows, Professor of Neuroscience Institute, Committee on Computational Neuroscience, Committee on Neurobiology; Faculty Co-Director, AI + Science Joshua Frieman Professor and Chair of Astronomy and Astrophysics; Kavli Institute of Cosmological Physics; Faculty Co-Director, AI + Science Rebecca Willett is a Worah Family Professor in the Wallman Society of Fellows and the Departments of Statistics and Computer Science at the University of Chicago . She completed her PhD in Electrical and Computer Engineering at Rice University in 2005 and was an Assistant then tenured Associate Professor of Electrical and Computer Engineering at Duke University from 2005 to 2013. She was an Associate Professor of Electrical and Computer Engineering , Harvey D. Spangler Faculty Scholar, and Fellow of the Wisconsin Institutes for Discovery at the University of Wisconsin-Madison from 2013 to 2018. Prof.",a87ea0e2a58fcba44d22bf90b3c5970ccde077e5220aaabe4bfe255587a5210f
d84dcc496a-0002,https://datascience.uchicago.edu/research/postdoctoral-programs/the-eric-and-wendy-schmidt-ai-in-science-postdoctoral-fellowship/,The Eric and Wendy Schmidt AI in Science Postdoctoral Fellowship,research,generic,,2,"Willett received the National Science Foundation CAREER Award in 2007, was a member of the DARPA Computer Science Study Group 2007-2011, and received an Air Force Office of Scientific Research Young Investigator Program award in 2010. Prof. Willett has also held visiting researcher positions at the Institute for Pure and Applied Mathematics at UCLA in 2004, the University of Wisconsin-Madison 2003-2005, the French National Institute for Research in Computer Science and Control (INRIA) in 2003, and the Applied Science Research and Development Laboratory at GE Medical Systems (now GE Healthcare) in 2002. Her research interests include network and imaging science with applications in medical imaging, wireless sensor networks, astronomy, and social networks. She is also an instructor for FEMMES (Females Excelling More in Math Engineering and Science; news article here ) and a local exhibit leader for Sally Ride Festivals . She was a recipient of the National Science Foundation Graduate Research Fellowship , the Rice University Presidential Scholarship , the Society of Women Engineers Caterpillar Scholarship, and the Angier B. Duke Memorial Scholarship . Homepage David Freedman is Chair of the Department of Neurobiology, the Stahl Professor of Neurobiology in the Wallman Society of Fellows, and Professor of the Neuroscience Institute at the University of Chicago.",516faf346a1106b81463f3048f09bfe18e8adcf2add1a1eea9583c0089090759
d84dcc496a-0003,https://datascience.uchicago.edu/research/postdoctoral-programs/the-eric-and-wendy-schmidt-ai-in-science-postdoctoral-fellowship/,The Eric and Wendy Schmidt AI in Science Postdoctoral Fellowship,research,generic,,3,"He has a broad background in cognitive, systems, and computational neuroscience, with expertise in electrophysiological approaches for recording neuronal population activity in awake non-human primates trained to perform complex behavioral tasks, which require learning, memory, and decision-making. His research program also has a major focus on artificial intelligence (AI) approaches for studying neuroscience-related questions in artificial neural networks, and on designing novel biologically-inspired AI approaches. His research, supported by NIH, NSF, DOD, and private foundations, investigates the neuronal computations of higher-order perceptual and cognitive functions. Following graduate and postdoctoral training at MIT and Harvard Medical School, he established his laboratory at the University of Chicago in 2008, from which he has trained numerous graduate students and postdoctoral scholars that have successfully established their own independent research careers. His work has been recognized by the Troland Research Award from the National Academy of Sciences, the Vannevar Bush Faculty Fellowship from the Department of Defense, the NSF Career Award, and Faculty Fellowship Awards from the Sloan, McKnight, and Brain Research Foundations. In 2018, he received the University of Chicago Faculty Award for Excellence in Graduate Teaching and Mentoring. Joshua Frieman is a Professor and Chair of the Department of Astronomy & Astrophysics at the University of Chicago, where he is a Senior Member of the Kavli Institute for Cosmological Physics.",f4cd25090ddeeafff8d03604f6fba04662449222fbe6d76aab5bf807bb859c71
d84dcc496a-0004,https://datascience.uchicago.edu/research/postdoctoral-programs/the-eric-and-wendy-schmidt-ai-in-science-postdoctoral-fellowship/,The Eric and Wendy Schmidt AI in Science Postdoctoral Fellowship,research,generic,,4,"He is also a Distinguished Scientist and former Head of the Particle Physics Division at Fermilab. Frieman’s research spans theoretical and observational cosmology, including studies of the early universe, large-scale structure, gravitational lensing, supernovae, dark matter and dark energy. His research has increasingly relied on the use of machine learning techniques in the analysis of cosmic surveys, e.g., in estimating photometric redshifts, in automated artifact filtering of astronomical time-domain images, and in the discovery and modeling of strong gravitational lens systems. The co-author of over 600 publications, he was a co-founder and later Director of the Dark Energy Survey (DES), an international collaboration of 500 scientists from 25 institutions in 7 countries that carried out a six-year survey to map the Universe using a 570-megapixel camera it built for a 4-meter telescope in Chile. DES has cataloged several hundred million galaxies and discovered several thousand supernovae, yielding state-of-the-art measurements of cosmological parameters. Frieman previously played leadership roles in the Sloan Digital Sky Survey (SDSS) and led the SDSS-II Supernova Survey. Over 30 years, he has mentored over 40 postdocs and 20 graduate students at UChicago and Fermilab. He is active in outreach through public lectures (his “Probing the Dark Universe” has 7.5 million views on YouTube), K-12 school presentations, podcast interviews, and venues such as the World Science Festival.",120d9a7e3c638249411eb6942e3c0e834a1427e739445fa4535e07a7ad1661e1
d84dcc496a-0005,https://datascience.uchicago.edu/research/postdoctoral-programs/the-eric-and-wendy-schmidt-ai-in-science-postdoctoral-fellowship/,The Eric and Wendy Schmidt AI in Science Postdoctoral Fellowship,research,generic,,5,He is actively engaged in improving diversity and inclusion in STEM institutions.,df606e87867f101895c8c8cba971a5c806e8d5ade674872dd8abf4f1071ccb0c
df5b046354-0000,https://datascience.uchicago.edu/events/rising-stars-in-data-science-workshop-autumn2022/,Rising Stars in Data Science Workshop – Autumn 2022,events,generic,,0,"The Rising Stars in Data Science workshop at the University of Chicago focuses on celebrating and fast tracking the careers of exceptional data scientists at a critical inflection point in their career: the transition to postdoctoral scholar, research scientist, industry research position, or tenure track position. The Autumn 2022 workshop will showcase the exciting, innovative data science initiatives at UChicago as well as the research work of exceptional PhD students and postdocs. Please note that this is a private workshop. We will be opening up registration to current UChicago PhD students and postdocs to attend the day 1 panels virtually. Registration information is forthcoming. Below is a high-level agenda for the workshop, as of October 2022. Please note that this is subject to change.",63809c3ffcc3adde0c83e1fdb553df880c822afe53289e4155dcd6d4a373cb4f
df5b046354-0001,https://datascience.uchicago.edu/events/rising-stars-in-data-science-workshop-autumn2022/,Rising Stars in Data Science Workshop – Autumn 2022,events,generic,,1,Speaker information is forthcoming.,736aa320f19efad1926de0082ec1ac77be0fcbd33ee97d22da80168a2c7b2e52
052682d13c-0000,https://datascience.uchicago.edu/events/risingstars2021/,Rising Stars in Data Science Workshop,events,generic,,0,"Wanrong Zhang , Georgia Institute of Technology Liwei Song , Princeton University Yian Yin , Northwestern University Teng Ye , University of Michigan, Ann Arbor Ruqi Zhang , Cornell University Qiyuan Hu , the University of Chicago Qinyun Lin , Center for Spatial Data Science Stefan Uddenberg , Center for Applied AI Tarun Mangla , Center for Data and Computing Anna Woodard , Computer Science Department Moderator: Jamie Saxon , Center for Data and Computing Maryellen Giger , A.N. Pritzker Professor of Radiology, Committee on Medical Physics, and the College; Vice-Chair of Radiology Heather Zheng , Neubauer Professor of Computer Science Chenhao Tan , Assistant Professor, Computer Science Marynia Kolak , Assistant Director for Health Informatics, Center for Spatial Data Science Bryon Aragam , Assistant Professor and Topel Faculty Scholar in the Booth School of Business Moderator: Eric Jonas , Assistant Professor, Computer Science Angela V. Olinto, Dean, Physical Sciences Division; Albert A. Michelson Distinguished Service Professor, Department of Astronomy and Astrophysics; Enrico Fermi Institute; and the College Rebecca Willett, Professor, Department of Computer Science, Department of Statistics Moderator: Julia Hanson (PhD Candidate, Computer Science) Michael J. Franklin , Liew Family Chairman of Computer Science; Senior Advisor to the Provost for Computing and Data Science Katherine Baicker , Dean and the Emmett Dedmon Professor, Harris School of Public Policy Dan Nicolae , Professor and Chair, Department of Statistics and the College; Professor, Departments of Human Genetic",4207519d723b2364fcb4edcca037fcc5dc6a5e12682117424359269fea508d0a
052682d13c-0001,https://datascience.uchicago.edu/events/risingstars2021/,Rising Stars in Data Science Workshop,events,generic,,1,"s, Medicine, Section of Genetic Medicine Karen Livescu , Associate Professor, Toyota Technological Institute at Chicago Moderator: David Uminsky , Executive Director of Data Science Abby Stevens , the University of Chicago Bryan Wilder , Harvard University Maarten Sap , the University of Washington Xinya Du , Cornell University Luís Bettencourt , Professor of Ecology and Evolution, Associate Faculty in Sociology, Inaugural Director of the Mansueto Institute for Urban Innovation Marshini Chetty , Assistant Professor, Department of Computer Science, Director of Amyoli Internet Research Lab James Evans , Professor, Department of Sociology, Director, Knowledge Lab; Faculty Director, Masters Program in Computational Social Science Moderator: Eamon Duede , Department of Philosophy, Committee on the Conceptual and Historical Studies of Science, Knowledge Lab) The Rising Star research talks and other workshop programming will be publicly available after the workshop on the CDAC YouTube channel .",7337560017609b6eb74ef381c89476ed255c5627b6eb96395d4ba6c0cc608846
8dec7f1dc7-0000,https://datascience.uchicago.edu/events/rising-stars-workshop-interdisciplinary-data-science/,Rising Stars Workshop: Interdisciplinary Data Science Panel,events,generic,,0,"Join us for a panel with leading experts in data science research to discuss how to use data science as a common language across disciplines and how to foster productive and innovative cross-domain collaborations in data science. PANELISTS: Luís Bettencourt , Professor of Ecology and Evolution, Associate Faculty in Sociology, Inaugural Director of the Mansueto Institute for Urban Innovation Marshini Chetty , Assistant Professor, Department of Computer Science, Director of Amyoli Internet Research Lab James Evans , Professor, Department of Sociology, Director, Knowledge Lab; Faculty Director, Masters Program in Computational Social Science Moderated by Eamon Duede (Department of Philosophy, Committee on the Conceptual and Historical Studies of Science, Knowledge Lab) This public event is part of the CDAC Rising Stars in Data Science workshop , an event for celebrating and fast tracking the careers of exceptional data scientists at a critical inflection point in their career: the transition from PhD to postdoctoral scholar, research scientist, or tenure track position.",956c96161c75c221b716c9af32f8bee0bc8247d5b9b74fb2e1f86259359f1a56
29dc6828f8-0000,https://datascience.uchicago.edu/events/rising-stars-workshop-future-of-data-science/,Rising Stars Workshop: The Future of Data Science Panel,events,generic,,0,"Join us for a panel with distinguished experts in data science to discuss what’s on the horizon for this fast-evolving field and why UChicago is leading the way in cutting-edge data science and AI research. PANELISTS: Michael J. Franklin , Liew Family Chairman of Computer Science, Senior Advisor to the Provost for Computing and Data Science Katherine Baicker , Dean and the Emmett Dedmon Professor at the Harris School of Public Policy Dan Nicolae , Professor and Chair, Department of Statistics and the College, Professor, Departments of Human Genetics, Medicine, Section of Genetic Medicine Karen Livescu , Assistant Professor, Toyota Technological Institute at Chicago Moderated by David Uminsky (Executive Director of Data Science) This public event is part of the CDAC Rising Stars in Data Science workshop , an event for celebrating and fast tracking the careers of exceptional data scientists at a critical inflection point in their career: the transition from PhD to postdoctoral scholar, research scientist, or tenure track position.",0b945d4145f6b2ae522330860ce7f18bdc49d5efea4b79036e71599b5aa77ddd
d3c83ea4c6-0000,https://datascience.uchicago.edu/events/rising-stars-workshop-fireside-chat-with-prof-rebecca-willett/,Rising Stars Workshop: Fireside Chat with Prof. Rebecca Willett,events,generic,,0,"Join us for a fireside chat with Professor Rebecca Willett to kick off the CDAC Rising Stars in Data Science workshop. Hear from one of the leading experts on AI and data science about how to navigate early careers in data science, how to foster interdisciplinary collaborations, and what’s on the horizon for data science research. Moderated by Julia Hanson (PhD Candidate, Computer Science) Willett Bio: My research interests include signal processing, machine learning, and large-scale data science. In particular, I have studied methods to leverage low-dimensional models in a variety of contexts, including when data are high-dimensional, contain missing entries, are subject to constrained sensing or communication resources, correspond to point processes, or arise in ill-conditioned inverse problems. This work lies at the intersection of high-dimensional statistics, inverse problems in imaging and network science (including compressed sensing), learning theory, algebraic geometry, optical engineering, nonlinear approximation theory, statistical signal processing, and optimization theory. My group has made contributions both in the mathematical foundations of signal processing and machine learning and in their application to a variety of real-world problems. I have active collaborations with researchers in astronomy, materials science, microscopy, electronic health record analysis, cognitive neuroscience, precision agriculture, biochemistry, and atmospheric science.",0d5487676c7070f5ff7e889b87f87974e82ca9742df15a0bce899d86264ce55a
d3c83ea4c6-0001,https://datascience.uchicago.edu/events/rising-stars-workshop-fireside-chat-with-prof-rebecca-willett/,Rising Stars Workshop: Fireside Chat with Prof. Rebecca Willett,events,generic,,1,"This public event is part of the CDAC Rising Stars in Data Science workshop , an event for celebrating and fast tracking the careers of exceptional data scientists at a critical inflection point in their career: the transition from PhD to postdoctoral scholar, research scientist, or tenure track position.",ec31b7010324860545aced03c5e721d0c472af5cdccd65eb782152c5e375fb94
d31ad09a9f-0000,https://datascience.uchicago.edu/news/meet-the-inaugural-class-of-data-science-and-applied-ai-postdoctoral-scholars/,Meet the Inaugural Class of Data Science and Applied AI Postdoctoral Scholars,news,generic,,0,"Data science and artificial intelligence are inherently interdisciplinary research areas, both approaches meant for deployment in fields such as medicine, business, and policy. With that in mind, the Center for Data and Computing and the Center for Applied AI at the Chicago Booth School of Business collaborated on a new postdoctoral scholar program that provides synchronous research opportunities in data science and domain fields. For the first class of these Data Science and Applied AI Postdoctoral Scholars, we’ve accepted three brilliant young scientists who bring expertise in network performance, urban data science, and predictive modeling for social good to the University of Chicago. Starting this summer and fall, Dylan Fitzpatrick, Tarun Mangla, and James Saxon will begin work on projects at the intersection of computer science and UChicago’s field-defining programs and faculty. “The University of Chicago has a tradition of performing field-defining research. Towards this broader goal, at the Center for Data and Computing, one of our aims is to develop the next generation of researchers and leaders in this important emerging discipline,” said Nick Feamster, CDAC Director and Neubauer Professor of Computer Science at UChicago. “This first cohort of postdoctoral researchers brings broad and extensive talent and skills to our campus. This inspiring and intrepid group is poised to engage in exciting cross-disciplinary research at the boundary of computer science, data science, and a broad array of other disciplines.",b840767b3e4f5f25dd78ea150436772930447b77faca09546b6b27c7fecbbb9d
d31ad09a9f-0001,https://datascience.uchicago.edu/news/meet-the-inaugural-class-of-data-science-and-applied-ai-postdoctoral-scholars/,Meet the Inaugural Class of Data Science and Applied AI Postdoctoral Scholars,news,generic,,1,"I’m very happy that CDAC can help them engage in field-defining research with interdisciplinary applications, and we’re all excited to see what they’ll achieve in this exciting new intellectual territory.” The ZhengTong Fellowship Fund, which supports the Data Science and Applied AI Postdoctoral Scholars program, was established with generous support from ZhengTong Group Dylan Fitzpatrick arrives from Carnegie Mellon University, where he is finishing a PhD in Machine Learning and Public Policy as a member of the Event and Pattern Detection Lab. His work there focused on developing new machine learning methods that leverage large spatiotemporal data sets to improve public health and safety. Those projects included a collaboration with the City of Pittsburgh to develop a proactive policing program aimed at reducing violent crime while minimizing risk of over-policing, and work with the Kansas State Department of Health on predicting opioid misuse from prescription monitoring data. Fitzpatrick also spent a summer with the NASA Frontier Development Lab, using satellite data to predict regions at elevated risk of flooding events. At UChicago, Fitzpatrick will split his time between CDAC and the Urban Labs Crime Lab , where he will work with director Jens Ludwig on creation and deployment of predictive models for improving educational outcomes and reducing crime. Joining the scholars program is a return trip of sorts for Fitzpatrick, who participated in the 2014 Data Science for Social Good (DSSG) Summer Fellowship at the University of Chicago.",b56e6f18712a580ca93427016a9cdd14295f6705f991eff5659d432f562048a8
d31ad09a9f-0002,https://datascience.uchicago.edu/news/meet-the-inaugural-class-of-data-science-and-applied-ai-postdoctoral-scholars/,Meet the Inaugural Class of Data Science and Applied AI Postdoctoral Scholars,news,generic,,2,"While working on a DSSG project with the World Bank on identifying collusion in international development, Fitzpatrick gained an appreciation for how technical skills can be applied to address complex social problems. “At that time, I was trying to decide whether to do a PhD or get a job as a machine learning engineer at a tech company,” Fitzpatrick said. “It really showed me that there is a community of people who are excited and passionate about applying these new tools to solutions that can improve public services and how people are living their daily lives.” Tarun Mangla comes to Chicago from the Georgia Institute of Technology, where he is finishing his PhD in the School of Computer Science. Mangla’s thesis work studies the Internet with a focus on the performance of video applications — which now accounts for nearly 80 percent of the Internet traffic — for end users. He has worked with Internet service providers such as AT&T on developing new measurement tools that assess the “Quality of Experience” for consumers and identify potential root causes within or outside of the network. Additionally, Mangla has explored the “digital divide” — disparities in access to reliable, high-speed Internet across the United States. By using additional, alternative datasets to supplement FCC reports on Internet access, Mangla’s work enables identification of potential rural and tribal areas in the U.S. that may lack online connectivity, helping target on-the-ground active measurements.",db965668d1f8496a7d5929523cad1bcc5d78be0a5bd0676291683a36c64a7d6c
d31ad09a9f-0003,https://datascience.uchicago.edu/news/meet-the-inaugural-class-of-data-science-and-applied-ai-postdoctoral-scholars/,Meet the Inaugural Class of Data Science and Applied AI Postdoctoral Scholars,news,generic,,3,"At CDAC, he’s excited to contribute to similar projects that will map “broadband deserts” in urban areas, as well as other research where data science and smart cities overlap. “The nature of projects there seems quite interdisciplinary, including collaborations with local government as well as medicine and policy, especially for IoT-related projects,” Mangla said. “As an engineer, I’m quite interested in problems that span multiple disciplines and have some relevance in society, so I think CDAC is a nice venue for me to do that.” James Saxon is already an established researcher at the University of Chicago, currently working with the Harris School of Public Policy and the Center for Spatial Data Science (CSDS) after a stint with the Enrico Fermi Institute and the ATLAS project . Originally trained as a particle physicist, Saxon grew increasingly interested in social science applications of the big data tools originally designed for large-scale physics experiments. At Harris and CSDS, he used “digital exhaust” location data from smart devices to explore neighborhood-level activity and access to resources such as parks and healthcare . Other studies have looked at gerrymandering , and, very recently, how the mobility of different neighborhoods in Chicago responded to the COVID-19 pandemic and stay-at-home orders. With CDAC, Saxon shares Mangla’s interest in finding new ways to study broadband access and the digital divide, deploying tools and software to measure the true internet speeds available to residents across the city of Chicago.",60c59dac90c7d4c868ec9cfd1bcd87231aa4620af4b3c7621b4da4da23ad64f0
d31ad09a9f-0004,https://datascience.uchicago.edu/news/meet-the-inaugural-class-of-data-science-and-applied-ai-postdoctoral-scholars/,Meet the Inaugural Class of Data Science and Applied AI Postdoctoral Scholars,news,generic,,4,"He’s also working on a project to measure the use of public spaces from camera streams, and applying these data to refine our understanding of smartphone mobility data and providing valuable information for urban planners and architects. “I’m interested in building stuff and getting it out into the world,” Saxon said. “On previous projects, we built software to make it easier for people to explore the data through an interactive website, and I’ve used laser cutters to build camera mounts for public activity projects.",3e9964be30ba9eebaa9ad514c92fa30c196da5db58d19e7ab018885a98328f89
d31ad09a9f-0005,https://datascience.uchicago.edu/news/meet-the-inaugural-class-of-data-science-and-applied-ai-postdoctoral-scholars/,Meet the Inaugural Class of Data Science and Applied AI Postdoctoral Scholars,news,generic,,5,"CDAC is a close fit for me in terms of trying to get data from the world, and building new lenses for seeing urban neighborhoods.” Past Event Nov 22, 2021 Information Session: DSI Postdoctoral Program",c8cc063a84375f2129dbd775db2a00a42cba4c553399d66c334849661d4e1d91
0f593c7d0b-0000,https://datascience.uchicago.edu/news/mapping-and-mitigating-the-urban-digital-divide/,Mapping and Mitigating the Urban Digital Divide,news,generic,,0,"The COVID-19 pandemic has illuminated many societal inequities in the United States. Among them is the “digital divide” — the lack of access to reliable and affordable high-speed internet in many urban and rural areas, both across the United States and globally. As public health measures forced many people to work from home or attend remote school, the critical importance of internet connectivity became evident, as reflected in stories of children doing schoolwork in parked cars in search of wireless internet. In a new project funded by a $1.2 million grant from data.org , University of Chicago Computer Science Professor Nick Feamster will lead a team of UChicago researchers pinpointing gaps in digital infrastructure, from the lack of cable or fiber connectivity to a spotty video streaming session. The effort will also build a toolkit to help civic organizations — cities, government agencies, community-based organizations and others — make informed decisions about improvements to effectively narrow the digital divide. The project will start with focused efforts in several Chicago communities, creating a framework and template that can eventually be scaled across the entire city and replicated in other cities and communities. “Closing the digital divide is the ‘moonshot’ challenge for our generation,” said Feamster, Neubauer Professor of Computer Science and faculty director of the Center for Data and Computing . “It is a grand-scale challenge that will require not only technical expertise, but also an integrative approach to both scholarship and societal impact.",ff5a27d9c1b08a5bc1c19ca23885d5f34509715fb0fbed967b4bae943e12db0e
0f593c7d0b-0001,https://datascience.uchicago.edu/news/mapping-and-mitigating-the-urban-digital-divide/,Mapping and Mitigating the Urban Digital Divide,news,generic,,1,"No single discipline or single group can solve this problem, but by working across disciplines — bridging our understanding of the technical, social, economic, cultural, and policy realms — I believe we can tackle this challenge.” The team received the grant as part of the data.org Inclusive Growth and Recovery Challenge , a funding program with the mission of using data science to advance shared prosperity and help ensure an inclusive recovery from the COVID-19 pandemic. Based at the Center for Data and Computing, the intellectual hub and incubator for data science and artificial intelligence research at the University of Chicago, the team will partner with the Mansueto Institute for Urban Innovation , Chicago Public Schools (CPS), civic non-profit organization Kids First, and urban solutions accelerator City Tech Collaborative. [Register for the data.org Inclusive Growth and Recovery Challenge Awardees Event , January 28th at 1 p.m. Central.] “This project will foster inclusive growth, recovery, and resilience by ensuring that digital connectivity resources and the opportunities they provide are available to everyone; particularly underserved communities, where the lack of digital connectivity further amplifies many existing inequities,” Feamster said. “An important step will be to make sure we really understand the nature of the problem.” A Need for Speed…and So Much More The “digital divide” is as old as the internet itself, and there have been many attempts to bridge it.",f9fd533b2c8ea1491aba8366bf1d108e8a466c3897808d59e9818bc331ed777e
0f593c7d0b-0002,https://datascience.uchicago.edu/news/mapping-and-mitigating-the-urban-digital-divide/,Mapping and Mitigating the Urban Digital Divide,news,generic,,2,"But, as with many problems, good solutions need to be informed by data that is not only accurate but also holistic — reflecting gaps in everything from the lack of physical infrastructure to policy or cultural barriers that prevent uptake, even when connectivity is nominally available. Feamster’s work on these problems dates back a decade, when he helped the Federal Communications Commission (FCC) design the tests and analysis for the first of its annual Measuring Broadband America reports in 2010. And yet, despite more than a decade of attention to this problem, the challenges persist. One of the biggest problems, as acknowledged by technologists and policymakers alike, is bad data. For example, the FCC broadband map , the most commonly-used resource, only reports access at the census block level, overestimating the number of homes with high speed internet. Additionally, some popular internet speed tests were designed for earlier, bygone eras when access speeds were much slower, before modern technologies such as video streaming or conferencing and households with many connected devices. Download speed is also no longer the only metric that matters. Current datasets lack important factors such as the cost or subscription rate of area internet service, its performance when multiple devices are online simultaneously, and the quality of experience while using apps such as YouTube or Zoom. Many of these tests are also deployed by biased population samples.",f92fb93731f842d321ffde472b0577b95833068630253f79b7e857770775eb01
0f593c7d0b-0003,https://datascience.uchicago.edu/news/mapping-and-mitigating-the-urban-digital-divide/,Mapping and Mitigating the Urban Digital Divide,news,generic,,3,"Recent research from Feamster’s group found that sample bias from client-testing tools skews towards wealthier neighborhoods, with underserved neighborhoods often contributing the least amount of data about internet speeds. “A speed test needs to measure more metrics than simply just downstream throughput,” Feamster said. “We really need to start taking a much more holistic view into network performance. The challenge is how to represent that information both concisely and intuitively for consumers, regulators, Internet service providers and really anyone who wants to know if the Internet is performing in a way that provides a good quality of experience for its users.” A Scale-Up Toolkit for Closing the Divide The data.org project takes a new approach to this problem, recognizing that solving this problem requires a combination of technical, policy, social, and economic data about the nature of gaps in internet connectivity. Gathering this data will first require “starting small” in individual communities and refining the empirical methods, analysis, inference, and decision-making tools for stakeholders before attempting to scale them broadly. The project will combine cutting-edge data science and machine learning tools — including many developed by Feamster’s own research group — with new measurement approaches and data sources from internet service providers, government agencies, and technology companies.",da1c6a537c453b61622e089011ef6b897b6fa0f37b23211f7eea18f2cf924a99
